,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,last_edit_date,closed_date,closed_reason,owner.accept_rate,accepted_answer_id,migrated_from.other_site.styling.tag_background_color,migrated_from.other_site.styling.tag_foreground_color,migrated_from.other_site.styling.link_color,migrated_from.other_site.related_sites,migrated_from.other_site.markdown_extensions,migrated_from.other_site.launch_date,migrated_from.other_site.open_beta_date,migrated_from.other_site.closed_beta_date,migrated_from.other_site.site_state,migrated_from.other_site.high_resolution_icon_url,migrated_from.other_site.twitter_account,migrated_from.other_site.favicon_url,migrated_from.other_site.icon_url,migrated_from.other_site.audience,migrated_from.other_site.site_url,migrated_from.other_site.api_site_parameter,migrated_from.other_site.logo_url,migrated_from.other_site.name,migrated_from.other_site.site_type,migrated_from.on_date,migrated_from.question_id,locked_date,migrated_to.other_site.aliases,migrated_to.other_site.styling.tag_background_color,migrated_to.other_site.styling.tag_foreground_color,migrated_to.other_site.styling.link_color,migrated_to.other_site.related_sites,migrated_to.other_site.markdown_extensions,migrated_to.other_site.launch_date,migrated_to.other_site.open_beta_date,migrated_to.other_site.closed_beta_date,migrated_to.other_site.site_state,migrated_to.other_site.high_resolution_icon_url,migrated_to.other_site.twitter_account,migrated_to.other_site.favicon_url,migrated_to.other_site.icon_url,migrated_to.other_site.audience,migrated_to.other_site.site_url,migrated_to.other_site.api_site_parameter,migrated_to.other_site.logo_url,migrated_to.other_site.name,migrated_to.other_site.site_type,migrated_to.on_date,migrated_to.question_id
1913,"['javascript', 'node.js', 'express', 'request', 'fetch']",False,33,1,-1,1662213539,1662208478,73592281,CC BY-SA 4.0,https://stackoverflow.com/questions/73592281/request-post-return-an-empty-object-in-node-js,Request post return an empty object in NODE.JS,1,18119799,registered,https://www.gravatar.com/avatar/b6d9357dc1a517717afb6b16cc977f96?s=256&d=identicon&r=PG,BenAllen,https://stackoverflow.com/users/18119799/benallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,['php'],False,27,0,0,1662213534,1662196825,73591056,CC BY-SA 4.0,https://stackoverflow.com/questions/73591056/how-to-check-if-email-already-registered-in-swift-via-php,How to check If email already registered in Swift via PHP?,19,9013501,registered,https://www.gravatar.com/avatar/cf957854db0399952a8c978750751dd7?s=256&d=identicon&r=PG&f=1,Ahmed,https://stackoverflow.com/users/9013501/ahmed,1662213534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,"['plot', 'maps', 'data-science', 'aggregate-functions']",False,13,0,0,1662213517,1662213517,73592791,CC BY-SA 4.0,https://stackoverflow.com/questions/73592791/what-this-orange-stripe-on-the-plot-could-be-how-to-improve-this-graph,What this orange stripe on the plot could be? How to improve this graph?,1,19910944,registered,https://lh3.googleusercontent.com/a-/AFdZucr6MctXi87Ah-iG8cK6ja2lBUz8xEJ41PUhge0X=k-s256,Andi,https://stackoverflow.com/users/19910944/andi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,"['android-jetpack-compose', 'exoplayer']",False,23,0,0,1662213492,1662211362,73592571,CC BY-SA 4.0,https://stackoverflow.com/questions/73592571/viewpager-with-exoplayer-jetpack-compose,ViewPager with ExoPlayer. Jetpack Compose,1,15144468,registered,https://lh3.googleusercontent.com/a-/AOh14GgktR6Bs6JjmLQILcztG-FElGrHtK2c1wG1jyO8QQ=k-s256,Максим Двинов,https://stackoverflow.com/users/15144468/%d0%9c%d0%b0%d0%ba%d1%81%d0%b8%d0%bc-%d0%94%d0%b2%d0%b8%d0%bd%d0%be%d0%b2,1662213492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,"['javascript', 'webpack', 'css-loader', 'webpack-style-loader']",False,10,0,0,1662213456,1662213456,73592783,CC BY-SA 4.0,https://stackoverflow.com/questions/73592783/webpack-style-loader-and-css-loader-not-working-on-a-simple-project,Webpack style-loader and css-loader not working on a simple project,1,19910873,registered,https://graph.facebook.com/5566306856740902/picture?type=large,Andrey Todd,https://stackoverflow.com/users/19910873/andrey-todd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,"['mongodb', 'mongoose', 'embedding']",False,13,0,0,1662213413,1662213413,73592777,CC BY-SA 4.0,https://stackoverflow.com/questions/73592777/mongodb-mongoose-referencing-or-embedding-ids-of-other-documents-look-the-s,Mongodb / mongoose - Referencing or embedding id&#39;s of other documents look the same - what is the difference?,338,6377312,registered,https://www.gravatar.com/avatar/8940b406fffb34d65a4e2039a1d1e57d?s=256&d=identicon&r=PG&f=1,juliascoding,https://stackoverflow.com/users/6377312/juliascoding,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,"['c++', 'cmake', 'static-linking', 'gpio', 'libgpiod']",False,18,0,0,1662213375,1662213375,73592774,CC BY-SA 4.0,https://stackoverflow.com/questions/73592774/how-to-link-self-compiled-libgpiod-in-cmake,How to link self compiled libgpiod in cmake,187,11186407,registered,https://www.gravatar.com/avatar/28892817db7136a3782b953d0279c010?s=256&d=identicon&r=PG&f=1,Moritz,https://stackoverflow.com/users/11186407/moritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,"['python', 'docker', 'pip', 'amazon-sagemaker']",False,21,0,0,1662213332,1662213332,73592771,CC BY-SA 4.0,https://stackoverflow.com/questions/73592771/python-script-that-runs-inside-a-docker-image-doesnt-use-the-usual-pythonpath,"python script that runs inside a docker image, doesn&#39;t use the usual PYTHONPATH",4984,3711985,registered,https://www.gravatar.com/avatar/4554975970fe716878c593411701fb6b?s=256&d=identicon&r=PG&f=1,Birish,https://stackoverflow.com/users/3711985/birish,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,"['php', 'sql', 'laravel', 'laravel-8', 'php-8']",True,30,1,0,1662213326,1662208133,73592245,CC BY-SA 4.0,https://stackoverflow.com/questions/73592245/laravel-sqlstatehy093-invalid-parameter-number-after-change-from-php-7-4-to-8,Laravel SQLSTATE[HY093]: Invalid parameter number after change from php 7.4 to 8.0,13,5050915,registered,https://i.stack.imgur.com/ps64q.png?s=256&g=1,NDMR,https://stackoverflow.com/users/5050915/ndmr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,"['reactjs', 'typescript']",False,20,0,0,1662213297,1662213297,73592765,CC BY-SA 4.0,https://stackoverflow.com/questions/73592765/typescript-spread-argument-error-with-potentially-falsey-arguments,typescript spread argument error with potentially falsey arguments,1,19854990,registered,https://www.gravatar.com/avatar/53bb08f3a89a2a2019e45a7e9e91f98f?s=256&d=identicon&r=PG,Ian Goodman,https://stackoverflow.com/users/19854990/ian-goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,"['node.js', 'docker', 'websocket', 'mqtt']",False,22,0,0,1662213260,1662210453,73592476,CC BY-SA 4.0,https://stackoverflow.com/questions/73592476/what-s-the-best-way-to-architect-a-mqtt-broker-and-display-data-on-a-web-page,What’s the best way to architect a MQTT broker and display data on a web page?,27,9008999,registered,https://graph.facebook.com/1472014556170105/picture?type=large,Rafael Rossales,https://stackoverflow.com/users/9008999/rafael-rossales,1662213260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,"['bash', 'nmap', 'geany']",False,21,1,0,1662213214,1662210308,73592464,CC BY-SA 4.0,https://stackoverflow.com/questions/73592464/beginner-im-building-a-script-that-connects-to-ssh-via-sshpass-comand-and-runs,-beginner- Im building a script that connects to ssh via sshpass comand and runs nmap inside the ssh server,1,19910739,registered,https://lh3.googleusercontent.com/a-/AFdZucoPt7UhAC_BhqqL23PF_BAEkxcEHCgJKq7MVmLh=k-s256,Koren,https://stackoverflow.com/users/19910739/koren,1662213214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,"['apache-spark', 'pyspark']",True,41,2,1,1662213185,1662187808,73590233,CC BY-SA 4.0,https://stackoverflow.com/questions/73590233/spark-broadcast-results-in-increased-size-of-dataframe,Spark Broadcast results in increased size of dataframe,289,5949717,registered,https://www.gravatar.com/avatar/d94a70b5a29a92a373a1cf22777d2570?s=256&d=identicon&r=PG&f=1,Putt,https://stackoverflow.com/users/5949717/putt,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,"['laravel', 'debugging']",False,15,1,-1,1662213179,1662211678,73592607,CC BY-SA 4.0,https://stackoverflow.com/questions/73592607/is-there-a-step-through-debug-tool-for-laravel,Is there a step through debug tool for Laravel?,1,12964762,registered,https://www.gravatar.com/avatar/6baf33d8e8ed344e2b63050e2c24b216?s=256&d=identicon&r=PG&f=1,Anouar Touati,https://stackoverflow.com/users/12964762/anouar-touati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,"['python', 'pandas']",True,35,1,2,1662213146,1662205931,73592043,CC BY-SA 4.0,https://stackoverflow.com/questions/73592043/applying-pivot-table-on-pandas-dataframe-instead-of-grouping,applying pivot table on pandas dataframe instead of grouping,1217,6212894,registered,https://www.gravatar.com/avatar/947ef3673b4437fc46791b53d40404f7?s=256&d=identicon&r=PG&f=1,NamAshena,https://stackoverflow.com/users/6212894/namashena,1662212550.0,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,"['html', 'css']",True,64,4,2,1662213102,1662204846,73591926,CC BY-SA 4.0,https://stackoverflow.com/questions/73591926/html-css-remove-padding-caused-by-font-size,HTML - CSS remove padding caused by font-size,55,18412308,registered,https://www.gravatar.com/avatar/2b6010282e7ecdf8a6818adb69173e47?s=256&d=identicon&r=PG,BlueMatrix,https://stackoverflow.com/users/18412308/bluematrix,,,,,73592114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,"['javascript', 'chart.js']",False,23,0,-1,1662213091,1662213091,73592747,CC BY-SA 4.0,https://stackoverflow.com/questions/73592747/chart-js-automatic-line-break-in-tooltip,Chart.JS automatic line break in tooltip,215,4924574,registered,https://www.gravatar.com/avatar/d53fd2af9259c30b09a77abb9bf52784?s=256&d=identicon&r=PG&f=1,Moglash,https://stackoverflow.com/users/4924574/moglash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,"['python', 'arduino', 'raspberry-pi4', 'adc', 'heartrate']",False,13,0,1,1662213057,1662213057,73592743,CC BY-SA 4.0,https://stackoverflow.com/questions/73592743/how-to-read-a-ecg-sensor-using-a-adc-module-and-raspberry-pi-4,How to read a ECG Sensor using a ADC Module and Raspberry Pi 4?,11,19910649,registered,https://i.stack.imgur.com/f0FAR.jpg?s=256&g=1,FridgeMagnetPoet,https://stackoverflow.com/users/19910649/fridgemagnetpoet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,"['php', 'file-upload', 'move-uploaded-file']",False,26,1,0,1662213054,1662204780,73591917,CC BY-SA 4.0,https://stackoverflow.com/questions/73591917/i-cant-figure-out-what-is-missing-in-my-php-based-upload-program,I can&#39;t figure out what is missing in my PHP-based upload program,1,14409455,registered,https://www.gravatar.com/avatar/c51b0496009ec27067dd9c96fcc94abb?s=256&d=identicon&r=PG,Haider Ali,https://stackoverflow.com/users/14409455/haider-ali,1662210439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,"['php', 'mysql', 'hyperlink', 'm3u8']",False,16,1,0,1662213039,1662212495,73592693,CC BY-SA 4.0,https://stackoverflow.com/questions/73592693/i-want-to-convert-a-video-link-to-an-m3u8-file,I want to convert a video link to an m3u8 file,1,19910921,registered,https://lh3.googleusercontent.com/a-/AFdZucpRnvMEIrOQYiAR1_FUvi3OP8CSFGTmb2lyPDY=k-s256,Aryan Verma,https://stackoverflow.com/users/19910921/aryan-verma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,"['vector', 'rust', '2d-vector']",True,46,1,1,1662213028,1662193644,73590751,CC BY-SA 4.0,https://stackoverflow.com/questions/73590751/how-to-iterate-over-a-two-dimensional-vector-in-rust,How to iterate over a two dimensional vector in rust?,23,19683809,registered,https://lh3.googleusercontent.com/a/AItbvmmpkHBOPtQyB-tq1uotl3iD-ReolYT5Jd8Rztm5=k-s256,Sarang Dutta,https://stackoverflow.com/users/19683809/sarang-dutta,1662213028.0,,,,73591510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,"['c++', 'function', 'hide', 'global', 'member']",True,47,1,-2,1662212980,1662194183,73590799,CC BY-SA 4.0,https://stackoverflow.com/questions/73590799/c-member-function-hides-global-function,c++ member function hides global function,375,4894140,registered,https://graph.facebook.com/837113423009997/picture?type=large,Immanuel Kant,https://stackoverflow.com/users/4894140/immanuel-kant,,,,0.0,73590850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,"['bash', 'shell', 'command', 'move']",True,29,2,0,1662212974,1662206650,73592116,CC BY-SA 4.0,https://stackoverflow.com/questions/73592116/bulk-move-numberic-mp3-to-foler-with-shell-in-terminal,Bulk move numberic mp3 to foler with shell in terminal,79,14588240,registered,https://lh3.googleusercontent.com/a-/AOh14Gh_sFsIWC8mWzwErpmg4JZmRhaDA7eAjajA4LiB=k-s256,Xiang Chen,https://stackoverflow.com/users/14588240/xiang-chen,,,,,73592381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,"['angular', 'rxjs', 'pipeline', 'alias', 'angular2-template']",True,32,1,0,1662212968,1662192263,73590640,CC BY-SA 4.0,https://stackoverflow.com/questions/73590640/how-to-negate-an-observable-an-set-an-alias-in-async-pipe-without-losing-the-mea,How to negate an observable an set an alias in async pipe without losing the meaning?,3809,1399262,registered,https://i.stack.imgur.com/ZGnSE.png?s=256&g=1,Tabares,https://stackoverflow.com/users/1399262/tabares,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,['azure-static-web-app'],False,7,0,0,1662212835,1662212835,73592732,CC BY-SA 4.0,https://stackoverflow.com/questions/73592732/azure-static-web-apps-login-with-popup,Azure Static Web Apps login with popup,10381,1180117,registered,https://www.gravatar.com/avatar/75c3146c3b87a3d4d01d9f7b07521b8f?s=256&d=identicon&r=PG,kiranpradeep,https://stackoverflow.com/users/1180117/kiranpradeep,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,"['javascript', 'arrays', 'object']",False,23,0,-3,1662212794,1662212320,73592673,,https://stackoverflow.com/questions/73592673/save-an-object-in-an-array-in-a-new-array,"Save an object in an array, in a new Array",5,19208336,registered,https://www.gravatar.com/avatar/718313c1e72e0d195608e291017d152c?s=256&d=identicon&r=PG,Fernando,https://stackoverflow.com/users/19208336/fernando,1662212794.0,1662212943.0,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,"['javascript', 'google-cloud-firestore', 'dialogflow-es-fulfillment']",False,21,1,0,1662212759,1662181265,73589752,CC BY-SA 4.0,https://stackoverflow.com/questions/73589752/how-can-i-add-to-firestore-without-specifying-a-document-id-and-utilising-firest,How can I add to Firestore without specifying a document ID and utilising Firestores auto ID generator?,11,18114544,registered,https://www.gravatar.com/avatar/6df691354d77cef93312ce684b558d82?s=256&d=identicon&r=PG,Willumosa,https://stackoverflow.com/users/18114544/willumosa,1662212551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,"['github', 'github-api']",False,9,0,0,1662212713,1662212713,73592723,CC BY-SA 4.0,https://stackoverflow.com/questions/73592723/github-api-find-all-files-with-extension,Github API find all files with extension,768,13392257,registered,https://www.gravatar.com/avatar/49cebe3fe7f6307a8479849b38cf011f?s=256&d=identicon&r=PG&f=1,mascai,https://stackoverflow.com/users/13392257/mascai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,"['python', 'ffmpeg']",True,17,1,0,1662212707,1662194750,73590852,CC BY-SA 4.0,https://stackoverflow.com/questions/73590852/try-to-execute-ffmpeg-in-python-subtitles-error,Try to execute ffmpeg in python - subtitles error,11,2689566,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,user103162,https://stackoverflow.com/users/2689566/user103162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,"['linux', 'ubuntu', 'systemd', 'systemd-journald']",False,13,0,-2,1662212671,1662212671,73592717,CC BY-SA 4.0,https://stackoverflow.com/questions/73592717/journalctl-doesnt-shows-no-entries-and-systemctl-stops-after-a-few-minutes,Journalctl doesn&#39;t shows &quot;no entries&quot; and systemctl stops after a few minutes,700,13008147,registered,https://lh3.googleusercontent.com/-1Q4sT8t_Y1A/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBIwedK6cla0lhu9uVva6YviFmvtg/photo.jpg?sz=256,ARVOCI,https://stackoverflow.com/users/13008147/arvoci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,"['python', 'django', 'web', 'google-chat', 'google-chat-api']",False,16,0,0,1662212650,1662212650,73592713,CC BY-SA 4.0,https://stackoverflow.com/questions/73592713/how-to-determine-what-button-was-clicked-in-google-chat-bot,How to determine what button was clicked in google chat bot,1,19910927,registered,https://www.gravatar.com/avatar/82b46bb38d911631314ce4cd47fb50cf?s=256&d=identicon&r=PG,Evgeniy,https://stackoverflow.com/users/19910927/evgeniy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,"['python', 'list', 'boolean']",True,53,1,-1,1662212645,1662199609,73591339,CC BY-SA 4.0,https://stackoverflow.com/questions/73591339/how-to-use-boolean-on-list-correctly,How to use boolean on list correctly?,9,19910005,registered,https://lh3.googleusercontent.com/a/AItbvmmVZaKz-1pDkqDImPdf9dmTA2GCakJ_2n-ptcY8=k-s256,Cha,https://stackoverflow.com/users/19910005/cha,1662199732.0,,,,73591391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,"['java', 'android', 'kotlin']",False,46,0,-3,1662212628,1662202942,73591714,,https://stackoverflow.com/questions/73591714/android-implementation-of-motion-tracking,Android implementation of Motion Tracking,1,19516326,registered,https://i.stack.imgur.com/WzapC.jpg?s=256&g=1,Jawegiel,https://stackoverflow.com/users/19516326/jawegiel,1662212628.0,1662227626.0,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,"['matlab', 'object', 'oop', 'constructor', 'conditional-statements']",False,19,1,0,1662212569,1662200564,73591445,CC BY-SA 4.0,https://stackoverflow.com/questions/73591445/prevent-object-creation-if-some-conditions-are-violated,Prevent object creation if some conditions are violated,1,19909996,registered,https://www.gravatar.com/avatar/2f387b8291f49aa0ca346d194be3ebb4?s=256&d=identicon&r=PG&f=1,Holan,https://stackoverflow.com/users/19909996/holan,1662201345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,['docker'],False,17,0,0,1662212569,1662212569,73592703,CC BY-SA 4.0,https://stackoverflow.com/questions/73592703/clone-a-private-repo-from-git-after-wordpress-setup-dockerfile,Clone a private repo from git after wordpress setup dockerfile,238,9077701,registered,https://www.gravatar.com/avatar/533a44bce23301b56903b6efda3c45b5?s=256&d=identicon&r=PG&f=1,Elyas Behroozizade,https://stackoverflow.com/users/9077701/elyas-behroozizade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,"['reactjs', 'npm', 'material-ui', 'material-design']",True,17,2,0,1662212554,1662211938,73592637,CC BY-SA 4.0,https://stackoverflow.com/questions/73592637/npm-i-material-ui-core-not-workinng,npm i @material-ui/core not workinng,11,12108591,registered,https://www.gravatar.com/avatar/123373173a934ccf47dc434b13657b1f?s=256&d=identicon&r=PG&f=1,Prajwal Raj,https://stackoverflow.com/users/12108591/prajwal-raj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,"['c++', 'qt', 'mingw', 'cross-compiling', 'mingw-w64']",False,17,0,0,1662212527,1662212527,73592699,CC BY-SA 4.0,https://stackoverflow.com/questions/73592699/how-to-use-mingw-without-linking-to-api-ms-win-core-dll,How to use MinGW without linking to api-ms-win-core*.dll,7128,3755692,registered,https://i.stack.imgur.com/F7x32.png?s=256&g=1,msrd0,https://stackoverflow.com/users/3755692/msrd0,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,"['r', 'dataframe', 'loops', 'for-loop', 'mean']",True,29,1,-1,1662212498,1662210746,73592510,CC BY-SA 4.0,https://stackoverflow.com/questions/73592510/calculate-sd-and-mean-for-many-data-frames-in-r,Calculate sd and mean for many data frames in R,3,19910786,registered,https://lh3.googleusercontent.com/a-/AFdZucp3HcQtMgA9VublnK4LWANYfIQK8Vs5lU2UYo3CYQ=k-s256,Mar&#237;a del Carmen Montoya,https://stackoverflow.com/users/19910786/mar%c3%ada-del-carmen-montoya,,,,,73592694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,"['javascript', 'html', 'function', 'eval']",True,40,1,0,1662212464,1662211349,73592566,CC BY-SA 4.0,https://stackoverflow.com/questions/73592566/how-to-delete-everything-an-eval-created,How to delete everything an &#39;eval&#39; created,29,18377858,registered,https://lh3.googleusercontent.com/a-/AOh14GisX_OBPOuhvQjdpO1FevP0jDuehxcnpFZGBRKJ=k-s256,noon,https://stackoverflow.com/users/18377858/noon,1662212464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,"['azure-web-app-service', 'azure-powershell', 'azure-webapps']",False,8,0,0,1662212449,1662212449,73592688,CC BY-SA 4.0,https://stackoverflow.com/questions/73592688/powershell-script-to-get-vnet-subnet-tls-version-and-private-endpoint-in-an-azur,"Powershell script to get Vnet/subnet,tls version and Private endpoint in an azure webapp",11,19870595,registered,https://lh3.googleusercontent.com/a/AItbvmlfbUQacvX6snkBoO_xuuIy74QcvsINM6Lt_QAKhQ=k-s256,User Name,https://stackoverflow.com/users/19870595/user-name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,"['pandas', 'dataframe', 'numpy', 'slice']",False,29,0,0,1662212446,1662211206,73592548,CC BY-SA 4.0,https://stackoverflow.com/questions/73592548/how-to-slice-a-dataframe-based-on-values-with-nulls,How to slice a dataframe based on values with nulls,1,18969322,registered,https://www.gravatar.com/avatar/06c08c05466e0dfe061241d48575bff3?s=256&d=identicon&r=PG,Moaxad,https://stackoverflow.com/users/18969322/moaxad,1662212446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,"['java', 'firebase', 'firebase-realtime-database', 'anychart']",True,30,1,0,1662212437,1662181727,73589784,CC BY-SA 4.0,https://stackoverflow.com/questions/73589784/anychart-with-firebase-android,AnyChart with Firebase Android,3,19908696,registered,https://lh3.googleusercontent.com/a-/AFdZucpHvlYJvtfFe7Arve4ndyvYDyIZrDAlP1MT_m8kNQ=k-s256,CatSaiyan,https://stackoverflow.com/users/19908696/catsaiyan,1662212437.0,,,,73589889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,"['javascript', 'android', 'firebase', 'google-cloud-functions']",False,27,1,-1,1662212421,1662182808,73589864,CC BY-SA 4.0,https://stackoverflow.com/questions/73589864/receiving-function-returned-undefined-expected-promise-or-value-message-in-lo,"Receiving &quot;Function returned undefined, expected Promise or value&quot; message in logs explorer",1,19908759,registered,https://lh3.googleusercontent.com/a-/AFdZucr8HimN8_vDLbhMoVgffj1Af8in4sFaLEcJcCVZfg=k-s256,Kevin Wong,https://stackoverflow.com/users/19908759/kevin-wong,1662212275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
